"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11090","Vendor Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","8192","Specific Other Labour Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","12326","Specific Payment List Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","8711","Specific Contact Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","27672","Verify Quoting Item Sequence","flexiquote-csr","2026-09-02","passed","2026-09-02","Auto Save","tests\autoSave\createQuote.csr.spec.ts","",""
"","12165","Specific Repairer Quote Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","30816","Quote Creation","flexiquote-csr","2026-09-02","passed","2026-09-02","Invoice for AH-OFF Quotes","tests\smoke\createInvoiceAHOFF.csr.spec.ts","",""
"","8132","Specific Receipts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","14649","Specific Receipt Entry Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","9438","Misc Quote Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","9844","Specific Vendor Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","33498","Verify Paint and Misc Sections Are Visible when changned NEW Parts to EXCHANGED Parts","flexiquote-csr","2026-09-02","passed","2026-09-02","NTAR Quote","tests\regression\ntar.csr.spec.ts","",""
"","11307","Debtor Adjustment Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","11582","Create a new Quote Template","flexiquote-csr","2026-09-02","passed","2026-09-02","Create Quote Template","tests\smoke\createQuoteTemplate.csr.spec.ts","",""
"","34968","Repairer Quote Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","28743","Add Quoting Items","flexiquote-csr","2026-09-02","passed","2026-09-02","Invoice for AH-ON Quotes","tests\smoke\createInvoiceAHON.csr.spec.ts","",""
"","7802","Vehicle Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","14729","Item Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","19921","CSR Sign In","csr-setup","2026-09-02","passed","2026-09-02","","auth-setup\auth.csr.setup.ts","",""
"","64362","Create Quote with New Customer","flexiquote-user","2026-09-02","passed","2026-09-02","Create Quote","tests\smoke\createQuote.spec.ts","",""
"","13437","Specific Outstanding Parts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","11549","G/L Mapping Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","8435","Outstanding Credits Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","10899","Specific Sundry Creditor Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","17397","Regular user sign in","user-setup","2026-09-02","passed","2026-09-02","","auth-setup\auth.user.setup.ts","",""
"","9375","Specific Misc Quote Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","31578","Addition of Extra Quote Item By Insurer","flexiquote-csr","2026-09-02","passed","2026-09-02","ORM Integration","tests\regression\orm.csr.spec.ts","",""
"","8246","JCNI Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","7620","Return Parts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","60467","Add Quoting Items","flexiquote-csr","2026-09-02","passed","2026-09-02","Auto Save","tests\autoSave\createQuote.csr.spec.ts","",""
"","7924","Receipt Entry Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","11423","Sundry Creditor Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","9659","Outstanding Parts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","9233","Specific Customer Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","33307","Invoice Creation","flexiquote-csr","2026-09-02","passed","2026-09-02","Invoice for AH-OFF Quotes","tests\smoke\createInvoiceAHOFF.csr.spec.ts","",""
"","10069","Specific Items Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","9808","Debtor List Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","11409","Recurring Remarks Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","31657","Load Payment Authorisation","flexiquote-csr","2026-09-02","passed","2026-09-02","ORM Integration","tests\regression\orm.csr.spec.ts","",""
"","38463","Create Quote with New Customer","flexiquote-admin","2026-09-02","passed","2026-09-02","Create Quote","tests\smoke\createQuote.admin.spec.ts","",""
"","7848","Specific UnScheduledmodels Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","14065","Specific Payment Entry Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","29653","Add Quoting Items","flexiquote-csr","2026-09-02","passed","2026-09-02","Invoice for AH-OFF Quotes","tests\smoke\createInvoiceAHOFF.csr.spec.ts","",""
"","11204","Quick Invoice Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","13707","Sales Analysis Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","11928","Job Invoiced Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","12630","Due In & Due Out Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","11136","Delete the created Quote Template","flexiquote-csr","2026-09-02","passed","2026-09-02","Create Quote Template","tests\smoke\createQuoteTemplate.csr.spec.ts","",""
"","12968","Specific Debtor List Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","9167","Specific Debtor Adjustment Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","9931","Receipts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","22478","Repairer admin sign in","admin-setup","2026-09-02","passed","2026-09-02","","auth-setup\auth.admin.setup.ts","",""
"","11567","Purchase Order Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","60523","Create Quote with Existing Customer","flexiquote-csr","2026-09-02","passed","2026-09-02","Create Quote","tests\smoke\createQuote.csr.spec.ts","",""
"","19722","Quote Authorisation","flexiquote-csr","2026-09-02","passed","2026-09-02","Invoice for AH-ON Quotes","tests\smoke\createInvoiceAHON.csr.spec.ts","",""
"","41281","Load Authority","flexiquote-csr","2026-09-02","passed","2026-09-02","ORM Integration","tests\regression\orm.csr.spec.ts","",""
"","12284","Contact Profile Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","32369","Simultaneously Load Authority","flexiquote-csr","2026-09-02","passed","2026-09-02","ORM Integration","tests\regression\orm.csr.spec.ts","",""
"","12386","Insurer Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","12960","Customer Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","19076","Quote Creation","flexiquote-csr","2026-09-02","passed","2026-09-02","NTAR Quote","tests\regression\ntar.csr.spec.ts","",""
"","27247","Verify Paint and Misc Sections Are Removed When Changing EXCHANGED Parts to NEW Parts","flexiquote-csr","2026-09-02","passed","2026-09-02","NTAR Quote","tests\regression\ntar.csr.spec.ts","",""
"","31325","Submit Tax Invoice","flexiquote-csr","2026-09-02","passed","2026-09-02","ORM Integration","tests\regression\orm.csr.spec.ts","",""
"","13844","Inactivate Contact Profile","flexiquote-csr","2026-09-02","passed","2026-09-02","Smoke: Tables > Contact Profile @smoke","tests\smoke\tables\contactProfile.csr.spec.ts","",""
"","8897","Specific Quick Invoice Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","13246","Specific JCNI Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","13862","Create a new Contact Profile","flexiquote-csr","2026-09-02","passed","2026-09-02","Smoke: Tables > Contact Profile @smoke","tests\smoke\tables\contactProfile.csr.spec.ts","",""
"","37919","Create Quote with New Customer","flexiquote-csr","2026-09-02","passed","2026-09-02","Create Quote","tests\smoke\createQuote.csr.spec.ts","",""
"","27949","Quote Creation","flexiquote-csr","2026-09-02","passed","2026-09-02","Auto Save","tests\autoSave\createQuote.csr.spec.ts","",""
"","8347","Specific Return Parts Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","42056","Create Quote with Existing Customer","flexiquote-admin","2026-09-02","passed","2026-09-02","Create Quote","tests\smoke\createQuote.admin.spec.ts","",""
"","7618","Email/SMS Log Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\listingPreview.csr.spec.ts","",""
"","8753","Specific Recurring Remarks Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
"","31412","Verify Paint and Misc Sections Are Removed After Deleting USED Parts","flexiquote-csr","2026-09-02","passed","2026-09-02","NTAR Quote","tests\regression\ntar.csr.spec.ts","",""
"","8622","Specific Vehicle Listing Preview","flexiquote-csr","2026-09-02","passed","2026-09-02","Listing Preview","tests\regression\specificRecordPreview.csr.spec.ts","",""
