"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19141","Test: Validate pre auction - Bookings dashboard","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","ValidateBookingsDashboard"
"","72286","Test: Create an instore Digital SCO Campaign","Default Suite","2026-08-26","broken","2026-08-26","TestSeller.OSMOS.InStoreDigital","TestNGTest-a6ad654a-45bb-424a-85c4-116af471be9e","TestSeller.OSMOS.InStoreDigital","CreationOfInstoreSCOCampaign"
"","144387","Test: Create an instore Digital campaign","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.InStoreDigital","TestNGTest-a6ad654a-45bb-424a-85c4-116af471be9e","TestSeller.OSMOS.InStoreDigital","CreateInstoreDigitalCampaign"
"","30766","Test: Operations related to dashboard","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.Dashboard","TestNGTest-cff6f698-c05c-499f-a1fc-e49032758f1b","TestSeller.OSMOS.Dashboard","DashboardOperations"
"","31458","Test: Create new Page","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdInventoryManagement","Webapp-Online-Sales-AI","TestPulse.OSMOS.AdInventoryManagement","CreateNewPage"
"","59585","Test: Validate pre auction package auction ended flow","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.Packages","Webapp-Online-Sales-AI","TestSeller.OSMOS.Packages","ValidatePreAuctionPackageAuctionEndedFlow"
"","56664","Test: Validating SupportPage","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Support","Webapp-Online-Sales-AI","TestPulse.OSMOS.Support","ValidatingSupportPage"
"","43932","Test: Validate pre auction package auction ongoing flow","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.Packages","Webapp-Online-Sales-AI","TestSeller.OSMOS.Packages","ValidatePreAuctionPackageAuctionOngoingFlow"
"","20640","Test: Super Admin Operations","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.UserManagement","Webapp-Online-Sales-AI","TestPulse.OSMOS.UserManagement","SuperAdminOperationsNegative"
"","110366","Test: Booking a Flexi Package","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.FlexiPackagesSeller","TestNGTest-4313c06d-e07a-43a4-8609-c629b94cf6df","TestSeller.OSMOS.FlexiPackagesSeller","BookingOfSDAFlexiPackage"
"","179488","Test: Offsite site ads Google performance Ads Creation","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.OffsiteAds","Webapp-Online-Sales-AI","TestSeller.OSMOS.OffsiteAds","CreationOfOffsiteGooglePerformanceMaxShoppingAds"
"","27039","Test: Uploading a file with Auction End Date before Auction Start Date","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","UploadingFileWithAuctionEndBeforeStartDate"
"","30695","Validate Change History Retailer Page Elements","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.ChangeHistory","TestNGTest-40b2345a-47b8-4834-a216-4b950aa78eec","TestPulse.OSMOS.ChangeHistory","ValidateChangeHistoryRetailerPageElements"
"","379465","Test: Create a successful search only campaign flow with CPC","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.ProductAds","TestNGTest-5479afca-7aeb-4a48-9177-86e2663a430e","TestSeller.OSMOS.ProductAds","CreateSearchOnlyCampaignWithCPC"
"","37503","Test: Validate pre auction Booking scheduled flow","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.Packages","Webapp-Online-Sales-AI","TestSeller.OSMOS.Packages","ValidatePreAuctionBookingScheduledFlow"
"","216377","Test: Offsite Meta Image Ads","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.OffsiteAds","TestNGTest-8f56deaa-e553-498c-925b-1973086c8956","TestSeller.OSMOS.OffsiteAds","CreationOfOffsiteMetaImageAdIntegration"
"","19649","Test: SMS Channel Creation","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.ChannelSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.ChannelSetUp","SMSChannelCreation"
"","27998","Test: Create In-App communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","CreateInAppCommunicationTemplate"
"","385651","Test: Offsite site ads TikTok ads for Reach","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.OffsiteAds","TestNGTest-1445a65c-1c4b-4c18-b160-96c8dbde55f6","TestSeller.OSMOS.OffsiteAds","CreationOfTikTokAdsForReach"
"","355629","Test: Offsite Meta Dynamic Ads","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.OffsiteAds","TestNGTest-1e5c0420-7b45-4b17-9303-2811ae12364f","TestSeller.OSMOS.OffsiteAds","CreationOfOffsiteMetaDynamicAdIntegration"
"","117247","Test: Validate all fields while creating WhatsApp communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","ValidateAllFieldsWhileCreatingWhatsAppCommunicationTemplate"
"","13283","Test: Email Channel Creation","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.ChannelSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.ChannelSetUp","EmailChannelCreation"
"","29635","Test: Uploading a file with Auction and Flight Dates in the Past","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","UploadingFileWithPastAuctionAndFlightDates"
"","32780","Test: Validate all fields while creating ad format","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdInventoryManagement","TestNGTest-7477e599-4514-47f8-9a73-b54274308235","TestPulse.OSMOS.AdInventoryManagement","ValidateAllFieldsWhileCreatingAdFormat"
"","110242","Test: Validate all fields while creating email communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","ValidateAllFieldsWhileCreatingEmailCommunicationTemplate"
"","25698","Test: Advertiser Segment Manager - Negative","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdvertiserSegmentManager","Webapp-Online-Sales-AI","TestPulse.OSMOS.AdvertiserSegmentManager","AdvertiserSegmentMangerNegativeFlow"
"","36123","Test: Create SMS communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","CreateSMSCommunicationTemplate"
"","152044","Test: Create new CPM Inventory","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdInventoryManagement","TestNGTest-7dfb21ca-3b8e-495b-8b5d-aa8d834009ba","TestPulse.OSMOS.AdInventoryManagement","CreateNewCPMInventory"
"","167918","Test: Create Audience Based Email Communication Campaign-Negative Flow","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.CampaignCreation","TestNGTest-e1d0a3b3-c92a-4e28-9496-1c41df6c985d","TestPulse.OSMOS.TTYA.CampaignCreation","AudienceBasedCampaignCreationNegativeFlow"
"","25733","Test: Targeting setUp-Negative Flow","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.BuildYourOwnTargeting","TestNGTest-e7029b0d-d605-45f7-9251-119ecf8b50e2","TestPulse.OSMOS.BuildYourOwnTargeting","TargetingSetUpNegativeFlow"
"","55578","Test: Create a Flexi Package with various validations with both SPA and SDA type","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.FlexiPackages","Webapp-Online-Sales-AI","TestPulse.OSMOS.FlexiPackages","CreationOfFlexiPackage"
"","126483","Test: Validate pre auction package auction positive flow","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","ValidatePreAuctionPackagePositiveFlow"
"","90396","Test: Create new CPM Inventory","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.SponsorshipAds","TestNGTest-fa46d89a-80fb-4acc-be80-f950c87852f7","TestPulse.OSMOS.SponsorshipAds","CreateNewCPMInventory"
"","34755","Test: Email Channel Creation-Negative Flow","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.ChannelSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.ChannelSetUp","EmailChannelCreationNegativeFlow"
"","30156","Test: Targeting setUp","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.BuildYourOwnTargeting","Webapp-Online-Sales-AI","TestPulse.OSMOS.BuildYourOwnTargeting","TargetingSetUp"
"","30953","Test: Create WhatsApp communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","CreateWhatAppCommunicationTemplate"
"","63441","Test: Booking a Flexi Package","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.FlexiPackagesSeller","TestNGTest-c26fbdac-d116-4cb5-aca4-f1f66a1619c9","TestSeller.OSMOS.FlexiPackagesSeller","BookingOfSPAFlexiPackage"
"","85101","Test: Create In App communication campaign","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.CampaignCreation","TestNGTest-112e9365-ab25-49b1-baac-cb0504b1badf","TestPulse.OSMOS.TTYA.CampaignCreation","LiveBehaviorBasedCampaignCreation"
"","68087","Test: Product Ads Yield Control - Positive","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.ProductAdsYieldControl","Webapp-Online-Sales-AI","TestPulse.OSMOS.ProductAdsYieldControl","ProductAdsYieldControlPositiveFlowCPC"
"","114259","Test: Validation of custom Attributes","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.DisplayAds","TestNGTest-1614f4c8-315a-4f93-bf60-61763c2e6378","TestSeller.OSMOS.DisplayAds","CustomAttributesValidationsInDisplayAds"
"","10659","Test: Validate pre auction - Packages dashboard","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","ValidatePackageDashboard"
"","157811","Test: Create Audience Based communication campaign with multiple channels","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.CampaignCreation","TestNGTest-900982d2-c606-4320-8419-ebdead058c87","TestPulse.OSMOS.TTYA.CampaignCreation","AudienceBasedCampaignCreationPositiveFlow"
"","30088","Test: Uploading a file with Flight Dates starting before Auction Ends","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","UploadingFileWithFlightDatesBeforeAuctionEndDate"
"","74353","Test: Auth Validation","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Auth","Webapp-Online-Sales-AI","TestPulse.OSMOS.Auth","AuthValidation"
"","282422","Test: Image Ad format creation","Regression_Test_Suite_Master","2026-08-26","failed","2026-08-26","TestPulse.OSMOS.InStoreDigital","Webapp-Online-Sales-AI","TestPulse.OSMOS.InStoreDigital","ImageAdFormatCreation"
"","77724","Test: Create an instore Digital campaign","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.InStoreDigital","TestNGTest-a6ad654a-45bb-424a-85c4-116af471be9e","TestSeller.OSMOS.InStoreDigital","CloneInstore_Campaign"
"","172549","Test: Validate all fields while creating  new Inventory","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdInventoryManagement","TestNGTest-8e03045a-b50d-4885-bd73-730f9ad620cf","TestPulse.OSMOS.AdInventoryManagement","ValidateAllFieldsWhileCreatingInventory"
"","54310","Test: Validate Audience Creation filter fields","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.CampaignCreation","TestNGTest-8f00fccd-0e0a-4e57-a1bd-b6171a835c6e","TestPulse.OSMOS.TTYA.CampaignCreation","ValidateAudienceCreationFilter"
"","115998","Test: Validate all fields while creating sms communication template","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.TemplateSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.TemplateSetUp","ValidateAllFieldsWhileCreatingSmSCommunicationTemplate"
"","26620","Test: Advertiser User Operations","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.UserManagement","Webapp-Online-Sales-AI","TestPulse.OSMOS.UserManagement","AdvertiserUsersOperations"
"","20130","Test: Validate pre auction Booking scheduled flow","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","ValidatePreAuctionBookingScheduledFlow"
"","45365","Test: Validate all fields while creating page","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdInventoryManagement","Webapp-Online-Sales-AI","TestPulse.OSMOS.AdInventoryManagement","ValidateAllFieldsWhileCreatingPage"
"","105460","Test: Finance Dashboard Operations","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Finance","Webapp-Online-Sales-AI","TestPulse.OSMOS.Finance","FinanceDashboardOperations"
"","138702","Test: Hold , Extend And Release instore Digital campaign","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.InStoreDigital","TestNGTest-94023f26-a338-46d5-b7a4-390e86113d48","TestSeller.OSMOS.InStoreDigital","HoldAndReleaseCampaign"
"","300028","Test: Offsite site ads TikTok ads for Reach","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.OffsiteAds","Webapp-Online-Sales-AI","TestSeller.OSMOS.OffsiteAds","CreationOfTikTokAdsForTraffic"
"","36097","Validate Change History Advertiser Page Elements","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.ChangeHistory","TestNGTest-9092ebab-2ccb-4f52-b909-5ec36af4a8ed","TestPulse.OSMOS.ChangeHistory","ValidateChangeHistoryAdvertiserPageElements"
"","31571","Test: Uploading a file with Flight Start Date greater than Flight End Date","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-59a1adc4-b95f-4e7b-8a4f-2fde1931b011","TestPulse.OSMOS.Packages","UploadingFileWithFlightStartGreaterThanEndDate"
"","60785","Test: Advertiser Segment Manager - Positive","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.AdvertiserSegmentManager","Webapp-Online-Sales-AI","TestPulse.OSMOS.AdvertiserSegmentManager","AdvertiserSegmentMangerPositiveFlow"
"","296900","Test: Create a successful smart campaign with all optional features","Default Suite","2026-08-26","passed","2026-08-26","TestSeller.OSMOS.ProductAds","TestNGTest-8eb112aa-4fd0-42c0-bdca-72fc3f9e461e","TestSeller.OSMOS.ProductAds","CreateSmartCampaignWithAllOptionalFeaturesWithCPC"
"","19198","Test: Whatsapp Channel Creation","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.ChannelSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.ChannelSetUp","WhatsappChannelCreation"
"","107335","Test: Store Creation","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.InStoreDigital","TestNGTest-43fa3f42-d899-4a06-8291-bb2ddd62c2bd","TestPulse.OSMOS.InStoreDigital","NewStoreCreation"
"","31299","Test: SMS Channel Creation-Negative Flow","Regression_Test_Suite_Master","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.TTYA.ChannelSetUp","Webapp-Online-Sales-AI","TestPulse.OSMOS.TTYA.ChannelSetUp","ValidateAllFieldsWhileSMSChannelCreation"
"","33310","Test: Uploading a file with Auction Start Date greater than Auction End Date","Default Suite","2026-08-26","passed","2026-08-26","TestPulse.OSMOS.Packages","TestNGTest-a26fa4b2-e5c9-42cb-871b-4ef9621573fc","TestPulse.OSMOS.Packages","UploadingFileWithAuctionStartDateAfterTheEndDate"
