"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","607","Landed on India Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.OceanSanctuary","website-automation","Tests.OceanSanctuary","VerifyEcologicalImportance"
"","1465","Test: Check on Location pin of OceanSanctuary ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyCheckLocationPinOfOceanSanctuary"
"","773","Test: Verify Hero Section Heading and SubHeading","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","VerifyUsingTechnologyEconomicsSectionHeadingIsDisplayed"
"","421","Test:Check the TradeMark IS Visible.","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","verifyIfTradeMarkISVisible"
"","431","clicking on PartnershipForThePlanet","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","VerifyPartnershipForThePlanet"
"","2115","Test: Click on VirtualVisits ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyVirtualVisits"
"","1","setupTests","website-automation","2026-04-07","broken","2026-04-07","Tests.GigrinPrysg","Regression-Suit","Tests.GigrinPrysg","setupTests"
"","69613","Landed on Ocean Sanctuary Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.OceanSanctuary","website-automation","Tests.OceanSanctuary","VerifyZone4"
"","636","Test: In Search box Entre Special Characters And Numbers","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyEntreSpecialCharactersAndNumbersInSearchBox"
"","862","Landed on Business For The Planet Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.BusinessForThePlanet","website-automation","Tests.BusinessForThePlanet","VerifyRecognitionPwc"
"","17113","Mr. Owain Grant Wales Liaison Officer video is opening or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.CoedRhyal","website-automation","Tests.CoedRhyal","verifyOwainGrantWalesLiaisonOfficerVideo"
"","1590","Test:Click on AppleStore Icon on Footer, verify if it is taking to AppleStore page or not.","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","verifyIfAppleStoreIconLeadsToAppleStorePage"
"","15696","Test: Verifying blog02 is wokring","Default Suite","2026-04-16","passed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","VerifyingIfBlog02IsWorking"
"","9736","Test: Click on Linked Post six ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyLinkedPostSixthNavigation"
"","1024","Landed on Business For The Planet Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.BusinessForThePlanet","website-automation","Tests.BusinessForThePlanet","VerifyBrandAHabitatButton"
"","392","Test: Verify the Page Title is present correct for Coed Rhyal","Default Suite","2026-04-16","passed","2026-04-16","Tests.CoedRhyal","website-automation","Tests.CoedRhyal","verifyThePageTitleOfCoedRhyal"
"","6328","Test: Click on CannesLions ","Default Suite","2026-04-16","passed","2026-04-16","Tests.JunkIntoJungles","website-automation","Tests.JunkIntoJungles","verifyCannesLions"
"","1109","Search a article word which is not present of Article","Default Suite","2026-04-16","passed","2026-04-16","Tests.PressMedia","website-automation","Tests.PressMedia","verifyArticleWordNotPresent"
"","5994","Test: Check  on OceanSanctuary CardDetails ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyOceanSanctuaryCardDetails"
"","594","Test: Click on Data Analytics and Technology page ","Default Suite","2026-04-17","passed","2026-04-17","Tests.AboutUs","website-automation","Tests.AboutUs","VerifyDataAnalyticsAndTechnology"
"","1566","Test: Click on PWC ","Default Suite","2026-04-16","passed","2026-04-16","Tests.JunkIntoJungles","website-automation","Tests.JunkIntoJungles","verifyClickOnPWC"
"","2062","Landed on India Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.India","website-automation","Tests.India","VerifyFooterSectionText"
"","3706","Test:Click on Facebook Icon on Footer, verify if it is taking to facebook page or not.","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","verifyIfFacebookIconLeadsToFacebookPage"
"","1379","Landed on India Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.India","website-automation","Tests.India","VerifyMyEarthPointTab"
"","1479","Test: Click on GiftAHabitat ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyGiftAHabitat"
"","2822","Test:Click on AppleStore Icon on Footer, verify if it is taking to PlayStore page or not.","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","verifyIfPlayStoreIconLeadsToPlayStorePage"
"","16704","Test: 2021 Forest image of Gigrin Prysg Forest is visible or not","Default Suite","2026-06-25","passed","2026-06-25","Tests.GigrinPrysg","website-automation","Tests.GigrinPrysg","VerifyThe2021ForestImagesGigrinPrysg"
"","761","Test: Click on PWC ","Default Suite","2026-04-16","passed","2026-04-16","Tests.PeopleForThePlanet","website-automation","Tests.PeopleForThePlanet","verifyClickOnPWCInPeopleForThePlanetPage"
"","1062","Test: Click on JoinUSButtonForPeopleForPlanet ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyJoinUSButtonForPeopleForPlanet"
"","1827","Test: clicking on AboutUs","Default Suite","2026-04-16","broken","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","verifyClickOnAboutUs"
"","778","clicking on OurStory","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","VerifyOurStory"
"","3822","Landed on Our Sacred Groves Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.OurSacredGroves","website-automation","Tests.OurSacredGroves","VerifyRecognitionWelshGov"
"","1079","Test: Click on Ocean Sanctuary link ","Default Suite","2026-04-17","passed","2026-04-17","Tests.AboutUs","website-automation","Tests.AboutUs","VerifyOceanSanctuaryForest"
"","3918","Test: Click on Linked Post Three ","website-automation","2026-04-07","broken","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyLinkedPostThreeNavigation"
"","2945","Landed on Business For The Planet Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.BusinessForThePlanet","website-automation","Tests.BusinessForThePlanet","VerifyRecognitionWelshGov"
"","829","clicking on CoedRhyal","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","VerifyCoedRhyal"
"","10756","Test: Click on Linked Post fifth ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyLinkedPostFifthNavigation"
"","6756","DwfPost article is opening or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.PressMedia","website-automation","Tests.PressMedia","verifyDwfPost"
"","1016115","Test: Verifying All 60 Blogs","Default Suite","2026-04-16","failed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","verifyAll60Blogs"
"","2562","Test: Click on Governed By EnglishLaw in Seal of Trust ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","ClickOnWereGovernedByEnglishLaw"
"","5356","Test: Click on ClickOnVillageCapital ","Default Suite","2026-04-16","passed","2026-04-16","Tests.JunkIntoJungles","website-automation","Tests.JunkIntoJungles","verifyVillageCapital"
"","1057","validate the section two Just south of Rhayader, Gigrin Prysg","Default Suite","2026-04-16","passed","2026-04-16","Tests.GigrinPrysg","website-automation","Tests.GigrinPrysg","VerifySouthOfRhayaderTextIsPresent"
"","1051","Landed on India Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.India","website-automation","Tests.India","VerifyJunktoJunglesButton"
"","35758","Khaleej Times article is opening or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.PressMedia","website-automation","Tests.PressMedia","verifyKhaleejTimes"
"","36081","Verify all 8 images clickable and popup handled","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyAllPlanetImages"
"","556","Landed on Business For The Planet or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.BusinessForThePlanet","website-automation","Tests.BusinessForThePlanet","VerifySeedsOfRecognitionButton"
"","1977","clicking on ContactUS Shop for the Planet","website-automation","2026-04-07","passed","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyContactUSShopForThePlanet"
"","434","clicking on OurStory","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","VerifyOurStory"
"","11574","Test: Check for Dropdown inside details ","Default Suite","2026-04-17","passed","2026-04-17","Tests.KnowledgeCentre","website-automation","Tests.KnowledgeCentre","VerifyDropdown"
"","10092","Search a word Limit More Than 100 Characters ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","EntreCharactersMoreThan100InSearchBox"
"","6850","Test: Click on Cope28UAE ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyCope28UAE"
"","1846","Test: Click on Governed By EnglishLaw in Seal of Trust ","Default Suite","2026-04-16","passed","2026-04-16","Tests.PeopleForThePlanet","website-automation","Tests.PeopleForThePlanet","ClickOnWereGovernedByEnglishLawInPeopleForThePlanetPage"
"","776","validate on For People Planet Section present or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","VerifyForPeoplePlanetSectionIsPresent"
"","1570","Landed on Our Sacred Groves Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.OurSacredGroves","website-automation","Tests.OurSacredGroves","VerifyNextPrevArrow"
"","11602","Click on the play Audio Article","Default Suite","2026-04-16","failed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","VerifyTagAndValidateBlogs"
"","2839","Test:Click on Youtube Icon on Footer, verify if it is taking to youtube page or not.","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","verifyIfYoutubeIconLeadsToYoutubePage"
"","435","clicking on GiftAHabitat","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","VerifyGiftAHabitat"
"","2745","Test: Click on VirtualVisits ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyVirtualVisits"
"","1700","Test: Click on PWC ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyClickOnPWC"
"","775","clicking on StoriesThatInspireUs ","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","VerifyStoriesThatInspireUs"
"","401","Test: Click on Terms and Condition link ","Default Suite","2026-05-21","passed","2026-05-21","Tests.AboutUs","website-automation","Tests.AboutUs","VerifyTermsAndCondition"
"","409","Test: Verify the Page Title is present correct for Gigrin Prysg","Default Suite","2026-04-16","passed","2026-04-16","Tests.GigrinPrysg","website-automation","Tests.GigrinPrysg","verifyThePageTitleOfGigrinPrysg"
"","457","clicking on WildTech","Default Suite","2026-04-16","passed","2026-04-16","Tests.Footer","website-automation","Tests.Footer","VerifyWildTech"
"","23500","Test: 2025 Forest image of Gigrin Prysg Forest is visible or not","Default Suite","2026-06-25","passed","2026-06-25","Tests.GigrinPrysg","website-automation","Tests.GigrinPrysg","VerifyThe2025ForestImagesGigrinPrysg"
"","6535","Landed on Our Sacred Groves Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.OurSacredGroves","website-automation","Tests.OurSacredGroves","VerifyRecognitionRCOP28"
"","1853","Verify the Shop For The Planet section","website-automation","2026-04-07","passed","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyShopForThePlanet"
"","5539","Test: Click on Microsoft ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","verifyMicrosoft"
"","242081","click on Health And Wellness","website-automation","2026-04-07","broken","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyHealthAndWellnessTextSection"
"","20328","Test: Check the Forest Images In hero Section for Gigrin Prysg","Default Suite","2026-04-24","passed","2026-04-24","Tests.CoedRhyal","website-automation","Tests.CoedRhyal","VerifyTheHeroSectionForestImagesForCoedRhyal"
"","3732","Test: Click on Transparent in Seal of Trust ","website-automation","2026-04-07","passed","2026-04-07","Tests.Home_New","Regression-Suit","Tests.Home_New","ClickONTransparent"
"","15849","Test: Verifying blog01 is wokring","Default Suite","2026-04-16","passed","2026-04-16","Tests.Blogs","website-automation","Tests.Blogs","VerifyingIfBlog01IsWorking"
"","1321","Verify the Invest For The Planet section","website-automation","2026-04-07","passed","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyInvestForThePlanet"
"","1127","validate the section Ecosystem Map Digram Section is present or Not in Gigrin Prysg","Default Suite","2026-04-16","passed","2026-04-16","Tests.GigrinPrysg","website-automation","Tests.GigrinPrysg","VerifyEcosystemMapImageSectionIsPresentGigrinPrysg"
"","960","Search a ","Default Suite","2026-04-16","passed","2026-04-16","Tests.PressMedia","website-automation","Tests.PressMedia","verifyZToASearch"
"","1899","Test:Click on Instagram Icon on Footer, verify if it is taking to instagram page or not.","website-automation","2026-04-07","passed","2026-04-07","Tests.Footer_menu","Regression-Suit","Tests.Footer_menu","verifyIfInstagramIconLeadsToInstagramPage"
"","1895","Verify the Learn For The Planet section","website-automation","2026-04-07","passed","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyLearnForThePlanet"
"","1055","Search a article word Limit More Than 100 Characters ","Default Suite","2026-04-16","passed","2026-04-16","Tests.PressMedia","website-automation","Tests.PressMedia","EntreCharactersMoreThan100InSearchBox"
"","2373","clicking on ContactUS For Invest for the Planet","website-automation","2026-04-07","passed","2026-04-07","Tests.PartnershipForThePlanet","Regression-Suit","Tests.PartnershipForThePlanet","VerifyContactUSForInvestForThePlanet"
"","834","Landed on Business For The Planet Page or not","Default Suite","2026-04-16","passed","2026-04-16","Tests.BusinessForThePlanet","website-automation","Tests.BusinessForThePlanet","VerifyBrandAHabitatTab"
"","871","Test: Click on ProtectAHabitat ","Default Suite","2026-04-16","passed","2026-04-16","Tests.Home","website-automation","Tests.Home","verifyProtectAHabitat"
